id:ID,name,:LABEL
1584,粗糙脱屑,症状
1585,甲状腺功能减退症,诊断方法
1586,抽血检查甲状腺功能,诊断方法
1587,口服补充甲状腺激素,治疗
1588,左甲状腺素,治疗
1589,干甲状腺片,治疗
1590,缺碘导致的甲减需要补碘,治疗
1591,补充甲状腺激素,治疗
1592,原发性甲减,疾病
1593,中枢性甲减,疾病
1594,甲状腺激素抵抗综合征,疾病
1595,亚临床甲减,疾病
1596,临床甲减,疾病
1597,甲状腺结节,疾病
1598,甲状腺外科,科室
1599,普通外科,科室
1600,放射性 131 I 治疗,治疗
1601,口服药物治疗,治疗
1602,适当补充钙剂（如钙尔奇 D 片,治疗
1603,糖尿病前期,疾病
1604,内科,科室
1605,不良生活方式,病因
1606,暴饮暴食,病因
1607,医学营养治疗,治疗
1608,进行情绪管理，克服紧张焦虑心理,治疗
1609,学习自我调整,治疗
1610,阿卡波糖,治疗
1611,胰岛素增敏剂,治疗
1612,高尿酸血症,疾病
1613,夜尿增多,症状
1614,意识障碍,症状
1615,血液化验,诊断方法
1616,肾功能,诊断方法
1617,尿液化验： 24 小时尿尿酸的排泄,诊断方法
1618,尿常规,诊断方法
1619,核磁共振,诊断方法
1620,"[1,2] ： 一般治疗：生活方式的改变",治疗
1621,控制饮食总热量,治疗
1622,限制高嘌呤食物的摄入,治疗
1623,限制烟酒,治疗
1624,坚持运动和控制体重。 积极治疗与血尿酸升高相关的代谢性及心血管疾病相关危险：积极治疗糖尿病,治疗
1625,药物治疗： 降尿酸的药物：根据病情特点选择降尿酸的药物,治疗
1626,非布司他和苯溴马隆等。 碱化尿液的药物,治疗
1627,碳酸氢钠或枸橼酸氢钾钠,治疗
1628,苯溴马隆,治疗
1629,丙磺舒,治疗
1630,磺吡酮,治疗
1631,非甾体消炎药（如双氯芬酸钠、布洛芬等）,治疗
1632,糖皮质激素（如强的松）,治疗
1633,低钾血症,疾病
1634,身体没有力气（肌无力）,症状
1635,四肢软弱无力,症状
1636,血钾浓度测定,诊断方法
1637,血气分析和尿 pH,诊断方法
1638,甲状腺功能,诊断方法
1639,血浆肾素,诊断方法
1640,肾内科,科室
1641,口服氯化钾制剂,治疗
1642,高脂血症,疾病
1643,原发性原因,病因
1644,继发性原因,病因
1645,抽血检查,诊断方法
1646,生活方式干预（饮食和运动治疗等）,治疗
1647,调脂治疗,治疗
1648,他汀类,治疗
1649,贝特类,治疗
1650,烟酸类,治疗
1651,树脂类,治疗
1652,胆固醇吸收抑制剂,治疗
1653,原发性高脂血症,疾病
1654,继发性高脂血症,疾病
1655,甲状腺癌,疾病
1656,颈部有肿块,症状
1657,颈部淋巴结肿大,症状
1658,声嘶,症状
1659,吞咽困难,症状
1660,甲状腺全切除,治疗
1661,近全切除手术,治疗
1662,术后放射性 131I 治疗,治疗
1663,TSH 抑制治疗,治疗
1664,甲状腺乳腺外科,科室
1665,肿瘤外科,科室
1666,童年期有头颈部放射线照射史或者放射性尘埃接触史,病因
1667,有全身放射治疗史,病因
1668,有甲状腺癌的既往史或家族史,病因
1669,碘摄入不足或者过多,病因
1670,无痛性颈部肿块,症状
1671,结节,症状
1672,声音嘶哑,症状
1673,脖子,症状
1674,喉部疼痛,症状
1675,面容潮红,症状
1676,心动过速,症状
1677,顽固性腹泻,症状
1678,视力下降,症状
1679,咳血,症状
1680,黄疸（眼睛、皮肤、小便发黄）,症状
1681,骨痛,症状
1682,常规检查,诊断方法
1683,甲状腺激素检查,诊断方法
1684,甲状腺自身抗体检测,诊断方法
1685,CT 扫描,诊断方法
1686,细针穿刺,诊断方法
1687,粗针穿刺,诊断方法
1688,放射性 131I治疗,治疗
1689,靶向药物治疗,治疗
1690,达拉非尼,治疗
1691,化疗,治疗
1692,紫杉醇,治疗
1693,卡铂,治疗
1694,淋巴结清扫术,治疗
1695,进行131I 治疗,治疗
1696,全切,治疗
1697,糖尿病肾病,疾病
1698,心血管疾病,病因
1699,生活方式干预（饮食、运动和戒烟）,治疗
1700,控制血糖,治疗
1701,控制血压、纠正脂质代谢紊乱、改善微循环,治疗
1702,肾脏替代（如血液透析等）治疗,治疗
1703,血管紧张素转化酶抑制剂（ACEI）或血管紧张素Ⅱ受体阻滞剂（ARB）,治疗
1704,钙通道阻滞剂（CCB）、噻嗪类或袢利尿剂、β 受体阻滞剂,治疗
1705,二肽基肽酶Ⅳ（DPP-4）抑制剂,治疗
1706,补充维生素 D,治疗
1707,慢性胃炎,疾病
1708,幽门螺杆菌感染,病因
1709,药物因素,病因
1710,自身免疫因素,病因
1711,外源性病因,病因
1712,药物（非甾体抗炎药、糖皮质激素等）,病因
1713,饮食和环境因素,病因
1714,胆汁反流,病因
1715,慢性肝病,病因
1716,免疫紊乱,病因
1717,精神压力,病因
1718,幽门螺杆菌感染者,病因
1719,运动等生活方式的改变来改善情绪,治疗
1720,心理咨询帮助自己解决情绪困扰。家人的理解与关爱,治疗
1721,病理组织学检查,诊断方法
1722,胃镜检查,诊断方法
1723,胃黏膜活检,诊断方法
1724,胃镜活组织检查,诊断方法
1725,快速尿素酶实验（RUT）,诊断方法
1726,胃黏膜直接涂片染色镜检,诊断方法
1727,基因方法检测,诊断方法
1728,尿素呼气实验（UBT）,诊断方法
1729,粪便 Hp 抗原（HpSA）检测,诊断方法
1730,抑酸药,治疗
1731,H2 受体拮抗剂,治疗
1732,质子泵抑制剂（如奥美拉唑,治疗
1733,艾司奥美拉唑,治疗
1734,抗酸药,治疗
1735,铝碳酸镁片,治疗
1736,氢氧化铝,治疗
1737,促动力药物,治疗
1738,多潘立酮,治疗
1739,胃黏膜保护剂,治疗
1740,消化酶制剂,治疗
1741,复方阿嗪米特、胰酶制剂,治疗
1742,幽门螺杆菌感染,疾病
1743,食欲减低,症状
1744,侵入性检查,诊断方法
1745,活检尿素酶检测,诊断方法
1746,组织学检测,诊断方法
1747,非侵入性检查,诊断方法
1748,尿素呼气试验,诊断方法
1749,粪便幽门螺杆菌抗原试验,诊断方法
1750,胃黏膜组织活检尿素酶检测,诊断方法
1751,长期服用质子泵抑制剂 （PPI）,治疗
1752,长期服用非甾体消炎药 （NSAIDs），包括低剂量阿司匹林,治疗
1753,一种胃酸抑制剂（质子泵抑制剂）,治疗
1754,阿莫西林,治疗
1755,克拉霉素,治疗
1756,甲硝唑和左氧氟沙星,治疗
1757,呋喃唑酮,治疗
1758,急性胃肠炎,疾病
1759,补充水和电解质,治疗
1760,化学因素,病因
1761,全身性疾病,病因
1762,白细胞计数,诊断方法
1763,血气分析,诊断方法
1764,胃复安等止吐药,治疗
1765,匹维溴铵等解痉药,治疗
1766,抗生素治疗 [1] ， 常用药物如阿奇霉素、左氧氟沙星,治疗
1767,质子泵抑制剂,治疗
1768,奥美拉唑,治疗
1769,蒙脱石散,治疗
1770,黄连素治疗,治疗
1771,调节肠道菌群药物,治疗
1772,复方地芬诺酯片,治疗
1773,胃溃疡,疾病
1774,上腹痛,症状
1775,胃部难受,症状
1776,幽门螺杆菌（ Hp ）感染,病因
1777,长期服用非甾体类抗炎药（如阿司匹林）、糖皮质激素、氯吡格雷等药物,病因
1778,胃排空障碍,病因
1779,烧伤,病因
1780,颅脑损伤,病因
1781,吸烟、长期精神紧张、进食无规律等也是消化性溃疡发生的常见原因,病因
1782,长期处于精神紧张状态、进食没有规律,病因
1783,钡餐,诊断方法
1784,胃镜,诊断方法
1785,服用质子泵抑制剂（ PPI ）等药物,治疗
1786,手术方式治疗,治疗
1787,一般治疗：在溃疡的活动期，应该注意饮食和休息，放松心情，戒烟戒酒，保持良好的生活习惯。,治疗
1788,抑酸治疗,治疗
1789,根除 Hp,治疗
1790,铋剂 + PPI + 两种抗菌药物组成的四联疗法,治疗
1791,阿莫西林+克拉霉素,治疗
1792,阿莫西林+左氧氟沙星,治疗
1793,阿莫西林+呋喃唑酮,治疗
1794,四环素+甲硝唑或呋喃唑酮,治疗
1795,维持治疗,治疗
1796,胃食管反流病,疾病
1797,反酸,症状
1798,烧心,症状
1799,胸骨后不适,症状
1800,嗳气,症状
1801,反流入口腔、咽喉部或肺部可出现咳嗽,症状
1802,哮喘,症状
1803,牙蚀,症状
1804,抗反流屏障缺陷,病因
1805,食管裂孔疝,病因
1806,食管下括约肌功能障碍,病因
1807,腹型肥胖（腰围男性 ≥ 85 厘米，女性 ≥ 80 厘米）,病因
1808,食管清除作用减弱,病因
1809,食管黏膜屏障缺损,病因
1810,饮食因素,病因
1811,反流,症状
1812,腹部不适,症状
1813,上腹部烧灼感,症状
1814,嗳气（嗝气）,症状
1815,餐后饱胀,症状
1816,早饱,症状
1817,癔球症（咽部异物感）,症状
1818,消化系统外症状,症状
1819,慢性咳嗽,症状
1820,咽喉症状,症状
1821,牙蚀症,症状
1822,食管外症状,症状
1823,肺纤维化,症状
1824,上消化道出血,症状
1825,食管狭窄,症状
1826,症状（如反酸、烧心等）指向胃食管反流病,诊断方法
1827,食管阻抗 - pH 监测,诊断方法
1828,上消化道造影,诊断方法
1829,食管测压,诊断方法
1830,PPI 试验,诊断方法
1831,质子泵抑制剂（PPI）,治疗
1832,H 2 受体拮抗剂,治疗
1833,促胃肠动力药,治疗
1834,抗反流手术,治疗
1835,痔疮,疾病
1836,肛肠外科,科室
1837,职业因素,病因
1838,大便出血,症状
1839,大便疼痛,症状
1840,剧烈疼痛,症状
1841,排便不尽感,症状
1842,肛门直肠检查,诊断方法
1843,一般治疗,治疗
1844,饮食疗法,治疗
1845,改善生活习惯,治疗
1846,温水坐浴,治疗
1847,局部治疗,治疗
1848,注射疗法,治疗
1849,红外线凝固疗法,治疗
1850,胶圈套扎疗法,治疗
1851,局部药物治疗,治疗
1852,醋酸氯己定痔疮栓,治疗
1853,复方角菜酸酯乳膏,治疗
1854,全身药物治疗,治疗
1855,静脉张力调节药物,治疗
1856,抗炎镇痛药,治疗
1857,氢化可的松/利多卡因混合制剂),治疗
1858,口服纤维素、刺激性缓泻剂,治疗
1859,粪便软化剂和渗透剂,治疗
1860,养成良好的饮食习惯,治疗
1861,每天保持充足的水分。 保持大便的通畅，养成良好的排便习惯,治疗
1862,肠易激综合征,疾病
1863,肠道感染,病因
1864,精神心理障碍,病因
1865,肠道感染和精神心理障碍,病因
1866,食物因素,病因
1867,肠道菌群失衡,病因
1868,易疲劳,症状
1869,浑身没劲,症状
1870,粪便细菌培养,诊断方法
1871,结肠镜检查或钡剂灌肠 X 线检查,诊断方法
1872,腹部 B 超检查,诊断方法
1873,实验室检查（如血常规、血生化）,诊断方法
1874,养成健康的生活习惯,治疗
1875,去麦胶饮食,治疗
1876,洛哌丁胺、地芬诺酯,治疗
1877,蒙脱石散等吸附性止泻药,治疗
1878,调节肠道微生态：配合微生态调节剂纠正肠道菌群失调,治疗
1879,利福昔明,治疗
1880,调整饮食：进食有软化和扩大粪便容积的食物，如粗纤维多的新鲜蔬果（芹菜、苹果等），适量多饮水,治疗
1881,口服通便的药物,治疗
1882,聚乙二醇,治疗
1883,解痉药,治疗
1884,匹维溴铵,治疗
1885,奥替溴铵,治疗
1886,降低肠道敏感性药物,治疗
1887,莫雷司琼等 5 - 羟色胺 3（5-HT3）受体拮抗剂,治疗
1888,器质性便秘,疾病
1889,功能性便秘,病因
1890,功能性疾病,病因
1891,生理性括约肌障碍,病因
1892,肠道神经系统病变,病因
1893,肠道菌群失调,病因
1894,器质性疾病,病因
1895,肠道疾病（结直肠肿瘤,病因
1896,内分泌和代谢性疾病,病因
1897,神经系统疾病,病因
1898,药物影响,病因
1899,排便次数减少,症状
1900,特殊检查,诊断方法
1901,结肠传输试验,诊断方法
1902,排粪造影,诊断方法
1903,生活饮食干预,治疗
1904,渗透性泻药（聚乙二醇、乳果糖、硫酸镁等）,治疗
1905,容积性泻药（欧车前、聚卡波非钙、麦麸等）,治疗
1906,刺激性泻药（比沙可啶、番泻叶等）； 促动力药：莫沙比利、伊托必利、普芦卡必利等）； 促分泌药：鲁比前列酮,治疗
1907,利那洛肽,治疗
1908,润滑型药物：甘油、石蜡油,治疗
1909,微生态制剂,治疗
1910,阿片类拮抗剂,治疗
1911,爱维莫潘,治疗
1912,甲基纳曲酮,治疗
1913,纳洛醇醚或纳德咪定,治疗
1914,心理行为干预,治疗
1915,健康教育,治疗
1916,认知行为治疗,治疗
1917,抗焦虑抑郁药物治疗,治疗
1918,乳果糖、聚乙二醇,治疗
1919,开塞露（视频） 或氯化钠温水溶液灌肠,治疗
1920,增加膳食纤维、保证足够水分摄入,治疗
1921,药物性便秘,疾病
1922,胆囊结石,疾病
1923,肝胆外科,科室
1924,肝胆胰腺外科,科室
1925,B 型超声扫描（ B 超）,诊断方法
1926,电子计算机 X 线断层扫描,诊断方法
1927,内镜逆行胆胰管造影术（ERCP）,诊断方法
1928,经皮肝穿刺胆道造影（PTC）,诊断方法
1929,超声内镜（EUS）,诊断方法
1930,核磁共振胆管成像 MRCP,诊断方法
1931,螺旋 CT 胆管成像和放射性核素扫描,诊断方法
1932,非手术治疗（药物治疗、体外冲击波碎石,治疗
1933,非手术疗法 药物溶石：口服胆酸等药物溶石； 接触溶石,治疗
1934,经皮肝穿刺胆道造影 （PTC） 注入辛酸甘油单酯等药物溶石,治疗
1935,体外冲击波震波碎石,治疗
1936,经胆道镜置入液电碎石机,治疗
1937,内镜微创手术取石碎石,治疗
1938,腹腔镜胆囊切除术,治疗
1939,开腹手术切除胆囊取石,治疗
1940,开腹探查胆管取石,治疗
1941,腹腔镜联合胆道镜探查胆管取石,治疗
1942,有效控制血糖,治疗
1943,控制饮食：严格限制脂肪摄入，禁食含胆固醇高的食物（鸡蛋、牛肉等），忌刺激性强的食物（胡椒、韭菜等）,治疗
1944,胆囊息肉,疾病
1945,右上腹疼痛,症状
1946,代谢异常：胆汁中除了水以外还有胆固醇、胆盐、无机盐等成分，当胆固醇代谢障碍时，会使得胆固醇沉积在胆囊壁当中，引起炎症反应和组织增生，诱发胆囊息肉,病因
1947,慢性炎症刺激：胆囊慢性炎症刺激，导致胆囊壁黏膜破坏，形成纤维瘢痕增生,病因
1948,其他：胆管的梗阻、长时间的胆汁停滞、浓缩胆汁的刺激、胰液返流以及来自肠道的细菌、病毒感染。,病因
1949,阻塞性黄疸,症状
1950,无结石性胆囊炎,症状
1951,胆道出血,症状
1952,诱发胰腺炎,症状
1953,CT 增强扫描,诊断方法
1954,内镜超声,诊断方法
1955,腹腔镜或开腹的手术方式,治疗
1956,胆囊息肉样病变,疾病
1957,胆囊隆起性病变,疾病
1958,胆囊炎,疾病
1959,饱餐,病因
1960,进食油腻食物,病因
1961,严重创伤,病因
1962,胆囊结石,病因
1963,胆固醇代谢紊乱,病因
1964,右上腹剧烈绞疼,症状
1965,黄疸（皮肤黄染）,症状
1966,全身感染中毒症状,症状
1967,肝脓肿,症状
1968,弥漫性腹膜炎,症状
1969,内瘘,症状
1970,梗阻性化脓性胆管炎,症状
1971,胆源性胰腺炎,症状
1972,CT,诊断方法
1973,胆囊造影,诊断方法
1974,抗菌治疗,治疗
1975,止痛支持治疗,治疗
1976,经皮胆囊造瘘术,治疗
1977,胆囊切除术,治疗
1978,解痉药物,治疗
1979,胆汁制剂（如牛胆酸钠、去氢胆酸等）,治疗
1980,抗菌药物治疗,治疗
1981,头孢呋辛,治疗
1982,头孢唑林,治疗
1983,头孢曲松,治疗
1984,亚胺培南,治疗
1985,左氧氟沙星联合甲硝唑,治疗
1986,熊去氧胆酸,治疗
1987,或胆酸钠,治疗
1988,利胆素,治疗
1989,急性胆囊炎,疾病
1990,慢性胆囊炎,疾病
1991,原发性肝癌,疾病
1992,病毒性肝炎,病因
1993,长期大量饮酒史,病因
1994,胀痛,症状
1995,肝脏穿刺活检,诊断方法
1996,栓塞治疗,治疗
1997,奥沙利铂,治疗
1998,吉西他滨,治疗
1999,免疫检测点抑制剂联合仑伐替尼,治疗
2000,灌注化疗,治疗
2001,磁共振成像（MRI）动态增强扫描,诊断方法
2002,索拉菲尼（多吉美）,治疗
2003,顽固性腹腔积液,疾病
2004,乙型病毒性肝炎,病因
2005,酒精性肝病,病因
2006,药物和毒物,病因
2007,自身免疫性肝炎,病因
2008,慢性胆汁淤积,病因
2009,循环障碍,病因
2010,遗传代谢因素,病因
2011,消瘦,症状
2012,上腹隐痛,症状
2013,失代偿期,症状
2014,皮肤粗糙,症状
2015,面色黝暗,症状
2016,口角发炎,症状
2017,面部毛细血管扩张,症状
2018,夜盲,症状
2019,消化道症状,症状
2020,出血倾向和贫血,症状
2021,内分泌紊乱,症状
2022,皮肤色泽改变,症状
2023,皮肤没有光泽,症状
2024,睡眠障碍,症状
2025,言语不清,症状
2026,书写障碍,症状
2027,肝功能检查,诊断方法
2028,B超检查,诊断方法
2029,腹部超声检查,诊断方法
2030,肝脏穿刺病理检查,诊断方法
2031,维生素饮食,治疗
2032,干扰素α,治疗
2033,替诺福韦,治疗
2034,替恩卡韦,治疗
2035,护肝药,治疗
2036,还原型谷胱甘肽,治疗
2037,免疫调节药物,治疗
2038,利尿剂,治疗
2039,内镜治疗：内镜下静脉曲张套扎,治疗
2040,组织粘合剂注射,治疗
2041,硬化剂或组织粘合剂（氰基丙烯酸盐）注射治疗,治疗
2042,支持治疗：供给足够的热量和维生素,治疗
2043,消除诱因、加强基础治疗,治疗
2044,输注右旋糖酐、人血白蛋白或血浆,治疗
2045,血管活性药物,治疗
2046,透析治疗,治疗
2047,结直肠癌,疾病
2048,亚硝酸盐类化合物,病因
2049,疾病因素,病因
2050,腹痛或腹部不适,症状
2051,腹部肿块,症状
2052,腹部检查,诊断方法
2053,肛门指诊,诊断方法
2054,纤维结肠镜检查,诊断方法
2055,胃肠外科,科室
2056,氟尿嘧啶类的药物,治疗
2057,结肠镜检查,诊断方法
2058,胃癌,疾病
2059,肠胃外科,科室
2060,普外科（肠胃外科,科室
2061,组织病理学分类,诊断方法
2062,便常规,诊断方法
2063,血清检查,诊断方法
2064,胃部影像学检查（X 线检查,诊断方法
2065,CT 检查,诊断方法
2066,黏膜活检,诊断方法
2067,磁共振检查,诊断方法
2068,胃镜检查结合胃黏膜活检,诊断方法
2069,内镜手术,治疗
2070,腹腔镜手术,治疗
2071,根治切除手术,治疗
2072,区域淋巴结清扫手术,治疗
2073,学治疗,治疗
2074,姑息性化疗,治疗
2075,姑息治疗,治疗
2076,症状管理,治疗
2077,姑息性抗肿瘤治疗,治疗
2078,姑息性放化疗,治疗
2079,精神支持,治疗
2080,肿瘤专科医生（包括肿瘤外科和内科）,治疗
2081,靶向治疗,治疗
2082,最佳支持治疗,治疗
2083,胰腺癌,疾病
2084,影像学手段,诊断方法
2085,吃饭时腹痛,症状
2086,多食,症状
2087,消瘦无力,症状
2088,黄疸,症状
2089,超声内镜,诊断方法
2090,上腹部增强 CT,诊断方法
2091,增强磁共振,诊断方法
2092,肿瘤标记物,诊断方法
2093,多种基因突变,病因
2094,上腹部不适,症状
2095,急躁,症状
2096,个性改变,症状
2097,高热,症状
2098,寒战,症状
2099,肿瘤血清学标记物,诊断方法
2100,手术 根治,治疗
2101,姑息性短路手术,治疗
2102,普外科治疗,科室
2103,乙型肝炎,疾病
2104,倦怠乏力,症状
2105,恶心腹胀,症状
2106,肝脏肿大,症状
2107,肝区疼痛,症状
2108,尿黄,症状
2109,皮肤黏膜及巩膜黄染,症状
2110,肝病科,科室
2111,传染病科,科室
2112,感染了乙型肝炎病毒（HBV）,病因
2113,乙肝五项检查,诊断方法
2114,乙型肝炎表面抗原（HBsAg）,诊断方法
2115,乙型肝炎表面抗体（抗-HBs）,诊断方法
2116,乙型肝炎 e 抗原（HBeAg）,诊断方法
2117,乙型肝炎 e 抗体（抗-HBe）,诊断方法
2118,乙型肝炎核心抗体（抗-HBc）,诊断方法
2119,MRI,诊断方法
2120,定期随访,治疗
2121,核苷类药物,治疗
2122,恩替卡韦（ETV）,治疗
2123,富马酸替诺福韦酯（TDF）,治疗
2124,富马酸丙酚替诺福韦片（TAF）,治疗
2125,替比夫定（LdT）,治疗
2126,干扰素类药物,治疗
2127,Peg-IFN-α,治疗
2128,干扰素-α,治疗
2129,急性乙型肝炎,疾病
2130,乙型肝炎病毒携带者,疾病
2131,慢性胰腺炎,疾病
2132,胆道疾病,病因
2133,慢性胰腺炎,症状
2134,细菌及真菌感染,病因
2135,抽血化验,诊断方法
2136,腹部 CT,诊断方法
2137,粪便检查,诊断方法
2138,腹部平片,诊断方法
2139,胰腺活组织检查,诊断方法
2140,禁食及胃肠减压,治疗
2141,静脉补充营养液,治疗
2142,抗生素药物预防感染,治疗
2143,镇痛药物,治疗
2144,口服胰酶制剂,治疗
2145,补充消化酶； 加强营养，适当补充优质蛋白,治疗
2146,直肠癌,疾病
2147,不良饮食习惯,病因
2148,缺乏维生素,治疗
2149,大便潜血,诊断方法
2150,直肠指诊,诊断方法
2151,MRI 检查（磁共振成像）,诊断方法
2152,腔内超声检查,诊断方法
2153,西妥昔单抗,治疗
2154,贝伐珠单抗,治疗
2155,失眠,疾病
2156,运动等生活方式来改善情绪,治疗
2157,心理咨询走出情绪困境,治疗
2158,头痛,疾病
2159,继发性,病因
2160,原发性,病因
2161,双侧枕部或者全头部紧张性或压迫性疼痛，一般持续 30 分钟至七天,症状
2162,多为偏侧、中重度、搏动样头痛,症状
2163,转移注意力,治疗
2164,冥想,治疗
2165,运动,治疗
2166,心理咨询,治疗
2167,家人朋友们的关心,治疗
2168,癫痫,疾病
2169,肌肉僵硬,症状
2170,会有一些奇怪的感觉,症状
2171,抽动,症状
2172,失去知觉,症状
2173,脑外伤,病因
2174,脑肿瘤,病因
2175,卒中,病因
2176,颅内感染（如脑膜炎、脑炎等）,病因
2177,寄生虫感染（如囊虫感染）,病因
2178,肢体、脸部肌肉僵硬或抽动,症状
2179,肢体麻木感,症状
2180,面部及全身苍白,症状
2181,潮红,症状
2182,立毛,症状
2183,瞳孔散大,症状
2184,腹鸣,症状
2185,烦渴,症状
2186,排尿感,症状
2187,嗅到奇怪的味道,症状
2188,视物变形,症状
2189,胃气上升感,症状
2190,情绪变化,症状
2191,感到害怕或似曾相识,症状
2192,咀嚼,症状
2193,咂嘴,症状
2194,全面强直-阵挛发作多见,症状
2195,视力减退,症状
2196,强直性发作,症状
2197,阵挛性发作,症状
2198,失神发作,症状
2199,肌阵挛发作,症状
2200,磁共振,诊断方法
2201,腰椎穿刺,诊断方法
2202,长期服药,治疗
2203,采取手术治疗,治疗
2204,抗癫痫药物,治疗
2205,酶诱导性抗癫痫药（苯妥英、卡马西平、苯巴比妥、扑米酮等）,治疗
2206,酶诱导性较弱的抗癫痫药（奥卡西平和托吡酯等）,治疗
2207,联合普瑞巴林,治疗
2208,左乙拉西坦,治疗
2209,非药物治疗,治疗
2210,外科手术,治疗
2211,迷走神经刺激,治疗
2212,特发性癫痫,疾病
2213,继发性癫痫,疾病
2214,隐源性癫痫,疾病
2215,脑梗死,疾病
2216,肢体麻木,症状
2217,口舌歪斜,症状
2218,偏瘫,症状
2219,失语,症状
2220,其它明确病因型,病因
2221,神经外科,科室
2222,咳痰,症状
2223,面色发白,症状
2224,呕血,症状
2225,黑便,症状
2226,脑病变检查,诊断方法
2227,磁共振检查（MRI）,诊断方法
2228,血管病变检查,诊断方法
2229,颈动脉双功超声,诊断方法
2230,经颅多普勒（TCD）,诊断方法
2231,磁共振血管成像（MRA）,诊断方法
2232,CT 血管成像（CTA）,诊断方法
2233,数字减影血管造影（DSA）,诊断方法
2234,血常规、凝血功能,诊断方法
2235,电解质,诊断方法
2236,心电图、心肌缺血标志物,诊断方法
2237,血氧饱和度,诊断方法
2238,胸部 X 线检查,诊断方法
2239,毒理学筛查（怀疑重金属中毒）,诊断方法
2240,血液酒精水平,诊断方法
2241,妊娠试验（怀疑怀孕）,诊断方法
2242,动脉血气分析,诊断方法
2243,吸氧与呼吸支持,治疗
2244,心脏检测与心肌病病变处理,治疗
2245,体温控制,治疗
2246,血压控制,治疗
2247,血糖控制,治疗
2248,营养支持,治疗
2249,溶栓治疗,治疗
2250,重组组织型纤溶酶原激活剂阿替普酶和尿激酶,治疗
2251,抗血小板治疗,治疗
2252,阿司匹林和氯吡格雷,治疗
2253,抗凝治疗,治疗
2254,凝血酶抑制剂,治疗
2255,脑保护治疗,治疗
2256,阿片受体阻断剂,治疗
2257,降纤治疗,治疗
2258,调节血脂稳定斑块治疗,治疗
2259,机械取栓术,治疗
2260,去骨瓣减压术,治疗
2261,颈动脉内膜剥脱术,治疗
2262,运动康复训练,治疗
2263,雌激素相关性偏头痛,疾病
2264,头部 CT 或核磁共振检查,诊断方法
2265,非甾体抗炎药：双氯芬酸钠、布洛芬等,治疗
2266,联合曲坦类药物； 曲坦类：舒马普坦、夫罗曲坦、那拉曲坦等； 止吐药：注射甲氧氯普氨、氯丙嗪等； 麦角胺类：双氢麦角胺,治疗
2267,预防性治疗,治疗
2268,服用延长周期的雌-孕激素避孕药片或 10 μg 炔雌醇制剂,治疗
2269,作用于月经周期波动的雌激素补充,治疗
2270,长效曲坦类药物,治疗
2271,恐惧性焦虑障碍,疾病
2272,其他焦虑障碍,症状
2273,惊恐障碍,症状
2274,广泛性焦虑障碍,症状
2275,混合性焦虑和抑郁障碍,症状
2276,社会应激性事件,病因
2277,惊恐发作,症状
2278,发抖,症状
2279,濒死感,症状
2280,精神科或心理科医生诊断,诊断方法
2281,精神科,科室
2282,心理科,科室
2283,身体检查,诊断方法
2284,生化检查,诊断方法
2285,影像排查,诊断方法
2286,适量服用抗焦虑和抗抑郁药物,治疗
2287,睡眠障碍,疾病
2288,呼吸内科,科室
2289,年龄因素,病因
2290,糖皮质激素,病因
2291,不规律的生活作息,病因
2292,睡眠环境改变,病因
2293,睡眠相关呼吸障碍,症状
2294,呼吸暂停（鼾声突然停止,症状
2295,睡眠麻痹,症状
2296,大喊大叫,症状
2297,一般体格检查,诊断方法
2298,多导睡眠图（PSG）,诊断方法
2299,呼吸监测,诊断方法
2300,视频监控,诊断方法
2301,肌电图记录,诊断方法
2302,脑电图记录,诊断方法
2303,睡眠日志,诊断方法
2304,匹兹堡睡眠量表（PSQI）,诊断方法
2305,失眠严重程度量表（ISI）,诊断方法
2306,Epworth 嗜睡量表（ESS）,诊断方法
2307,药物依赖诊断量表,诊断方法
2308,不安腿综合征量表及柏林阻塞性睡眠呼吸暂停（OSA）问卷,诊断方法
2309,情绪量表（如焦虑、抑郁相关自评或他评量表、特质焦虑人格量表）,诊断方法
2310,疲劳量表,诊断方法
2311,生命质量量表,诊断方法
2312,日间功能状况评估量表,诊断方法
2313,头部影像学检查,诊断方法
2314,脑部 CT 或核磁共振（MRI）,诊断方法
2315,培养良好的睡眠习惯,治疗
2316,改变不良的生活方式（如经常熬夜,治疗
2317,睡前放松训练,治疗
2318,艾司唑仑、地西泮等 苯二氮䓬类药,治疗
2319,唑吡坦、佐匹克隆等 非苯二氮䓬类药,治疗
2320,雷美替胺等 褪黑素受体激动药,治疗
2321,阿米替林、多赛平等 镇静催眠类抗抑郁药,治疗
2322,安非他命、莫达非尼等 中枢兴奋药觉醒促进剂,治疗
2323,经鼻持续气道正压通气治疗（家用呼吸机）,治疗
2324,口腔矫正器治疗,治疗
2325,良好睡眠习惯的养成与环境的创造,治疗
2326,放松训练,治疗
2327,渐进性肌肉放松,治疗
2328,自我暗示训练,治疗
2329,指导下想象（如冥想）,治疗
2330,腹式呼吸训练,治疗
2331,刺激控制,治疗
2332,睡眠限制,治疗
2333,认知疗法,治疗
2334,改变不良生活方式,治疗
2335,养成良好的睡眠习惯,治疗
2336,规律运动,治疗
2337,心理干预,治疗
2338,心理疏导,治疗
2339,苯二氮䓬类药物,治疗
2340,氯硝西泮,治疗
2341,艾司唑仑,治疗
2342,阿普唑仑,治疗
2343,非苯二氮䓬类药物,治疗
2344,佐匹克隆,治疗
